refugee;1;nom
exemplify;1;ver
recognise;1;nr
inversion;1;nom
tends;1;sw
anatomist;1;nom
civilization;1;nom
trade;1;nom
indeed;1;sw
proslavery;1;nr
antislavery;1;nom
frederico;1;nr
burlamaque;1;nr
politician;1;nom
adolfo;1;nr
bezerra;1;nr
menezes;1;nr
novelist;1;nom
joaquim;1;nr
manuel;1;nr
macedo;1;nr
1820;1;num
1870;1;num
climate;1;nom
monogeny;1;nr
polygeny;1;nr
phrenology;1;nom
physiognomy;1;nom
literati;1;nr
know;1;sw
scientifically;1;nr
notification;1;nom
523;1;num
near;1;sw
infection;1;nom
via;1;sw
intercourse;1;nom
55;1;num
82;1;num
84;1;num
die;1;nom
unprotected;1;nr
complication;1;nom
gradual;1;nom
1991;1;num
reclassification;1;nom
municipal;1;nom
department;1;nom
conjunction;1;nom
psychology;1;nom
580;1;num
53perc;1;nr
corroborate;1;ver
asking;1;sw
declaration;1;nom
behind;1;sw
number;1;adj
awareness;1;nom
puberty;1;nom
ageist;1;nom
sanitation;1;nom
correspond;1;ver
disposable;1;nom
pad;1;nom
menstruation;1;nom
clean;1;adj
bathroom;1;nom
usable;1;nr
teenager;1;nom
ageism;1;nom
426;1;num
428;1;num
monastery;1;nom
marseille;1;nr
gaul;1;nr
monastic;1;nom
virtue;1;nom
discretio;1;nr
depict;1;ver
ethiopians;1;nr
instigate;1;ver
monk;1;nom
indulge;1;ver
vice;1;nom
mediterranean;1;nr
ethiopian;1;nr
discretion;1;nom
persistence;1;nom
mankind;1;nr
quarterly;1;nom
semitism;1;nr
communism;1;nom
nazism;1;nr
fascism;1;nom
contradict;1;ver
transparency;1;nom
parameter;1;nom
quantifiable;1;nr
differentiation;1;nom
inactive;1;nr
imagination;1;nom
registration;1;nom
1949;1;num
1950;1;num
fairclough;1;nr
appraisal;1;nom
functional;1;nom
halliday;1;nr
matthiessen;1;nr
subsystem;1;nom
coily;1;nr
disincentive;1;nom
physically;1;nr
violent;1;nr
milicias;1;nr
officer;1;nom
violation;1;nom
integral;1;nom
strategic;1;nr
successful;1;nr
abrasco;1;nr
collaborative;1;nr
reader;1;nom
illustrada;1;nr
dantas;1;nr
weave;1;nom
false;1;adj
deliberate;1;ver
distinguish;1;ver
periodism;1;nr
abolitionism;1;nom
eric;1;nr
coordination;1;nom
personnel;1;nom
portal;1;nom
scielo;1;nr
assembly;1;nom
session;1;nom
landmark;1;nom
nearly;1;sw
prohibit;1;ver
constitutionally;1;nr
celebration;1;nom
fiftieth;1;nom
anniversary;1;nom
congressman;1;nom
boundary;1;nom
branch;1;nom
vote;1;nom
parliament;1;nom
deliberation;1;nom
lgbtqia;1;nr
embrace;1;nom
inwelcoming;1;nr
another;1;sw
peculiarity;1;nom
rarely;1;nr
homonormativity;1;nr
misunderstanding;1;nom
ecological;1;nr
joinpoint;1;nr
calculation;1;nom
112;1;num
301;1;num
register;1;nom
midwest;1;nr
downward;1;nr
except;1;sw
stationary;1;nom
enrollment;1;nom
60perc;1;nr
courtyard;1;nom
indoor;1;nr
playground;1;nom
studio;1;nom
recreation;1;nom
institutionalize;1;ver
unfavorable;1;nr
detention;1;nom
multi;1;nr
incursion;1;nom
61;1;num
socially;1;nr
incarceration;1;nom
criminalization;1;nr
coincide;1;ver
deracialise;1;nr
