%%MatrixMarket matrix coordinate integer general
857 8 1
861 8 1
865 8 1
879 8 1
33 9 1
35 9 1
36 9 1
37 9 1
64 9 1
71 9 1
85 9 1
86 9 1
87 9 1
88 9 1
119 9 1
120 9 1
158 9 1
160 9 1
175 9 1
176 9 1
182 9 1
183 9 1
197 9 1
330 9 1
332 9 1
366 9 1
368 9 1
369 9 1
370 9 1
371 9 1
387 9 1
388 9 1
398 9 1
406 9 1
441 9 1
453 9 1
461 9 1
462 9 1
464 9 1
465 9 1
466 9 1
467 9 1
471 9 1
474 9 1
491 9 1
492 9 1
519 9 1
522 9 1
523 9 1
527 9 1
530 9 1
533 9 1
534 9 1
535 9 1
538 9 1
562 9 1
563 9 1
572 9 1
574 9 1
575 9 1
576 9 1
578 9 1
594 9 1
602 9 1
603 9 1
609 9 1
610 9 1
611 9 1
612 9 1
639 9 1
640 9 1
641 9 1
642 9 1
643 9 1
683 9 1
698 9 1
718 9 1
719 9 1
720 9 1
727 9 1
731 9 1
759 9 1
761 9 1
762 9 1
763 9 1
789 9 1
793 9 1
794 9 1
815 9 1
817 9 1
820 9 1
822 9 1
844 9 1
859 9 1
860 9 1
870 9 1
871 9 1
873 9 1
874 9 1
875 9 1
882 9 1
1 10 1
3 10 1
4 10 1
5 10 1
33 10 1
72 10 1
104 10 1
110 10 1
130 10 1
132 10 1
140 10 1
145 10 1
146 10 1
147 10 1
150 10 1
151 10 1
156 10 1
166 10 1
169 10 1
171 10 1
184 10 1
185 10 1
187 10 1
188 10 1
190 10 1
204 10 1
223 10 1
234 10 1
242 10 1
245 10 1
248 10 1
250 10 1
254 10 1
259 10 1
261 10 1
271 10 1
273 10 1
274 10 1
277 10 1
278 10 1
280 10 1
313 10 1
316 10 1
323 10 1
343 10 1
344 10 1
363 10 1
364 10 1
368 10 1
369 10 1
371 10 1
400 10 1
405 10 1
412 10 1
423 10 1
441 10 1
451 10 1
452 10 1
458 10 1
459 10 1
467 10 1
476 10 1
479 10 1
481 10 1
482 10 1
487 10 1
499 10 1
503 10 1
518 10 1
540 10 1
547 10 1
550 10 1
551 10 1
552 10 1
564 10 1
572 10 1
598 10 1
619 10 1
621 10 1
622 10 1
639 10 1
681 10 1
685 10 1
702 10 1
725 10 1
726 10 1
755 10 1
764 10 1
771 10 1
772 10 1
775 10 1
841 10 1
846 10 1
849 10 1
863 10 1
866 10 1
871 10 1
875 10 1
876 10 1
2 11 1
7 11 1
28 11 1
30 11 1
31 11 1
32 11 1
36 11 1
39 11 1
49 11 1
65 11 1
72 11 1
73 11 1
74 11 1
82 11 1
95 11 1
103 11 1
105 11 1
107 11 1
119 11 1
127 11 1
151 11 1
152 11 1
156 11 1
166 11 1
169 11 1
175 11 1
