"";"Coord. facteur 1";"Coord. facteur 2";"Corr. facteur 1";"Corr. facteur 2";"COR -facteur 1";"COR -facteur 2";"CTR -facteur 1";"CTR -facteur 2";"mass";"chi.distance";"inertie"
"48";1,66975559529572;-0,794880958054551;0,902911047041847;-0,42982745506749;NA;NA;NA;NA;NA;1,06964104577658;NA
"24";2,03428109836713;0,215476727727816;0,994436949409563;0,105333535253511;NA;NA;NA;NA;NA;1,22156496051242;NA
"2006";0,165245142859419;-0,102960835957473;0,848730129665816;-0,528826216253929;NA;NA;NA;NA;NA;0,110567531599063;NA
"2005";0,165245142859419;-0,102960835957473;0,848730129665816;-0,528826216253929;NA;NA;NA;NA;NA;0,110567531599063;NA
"2001";0,438687427435361;0,377113395467912;0,758320024126867;0,65188245950342;NA;NA;NA;NA;NA;0,31899754821139;NA
"2000";1,14994557387607;-0,151935413458991;0,991384263208287;-0,130985658233875;NA;NA;NA;NA;NA;0,691909252614386;NA
"1990";-0,244725654914955;-1,93384831474111;-0,125547229599614;-0,992087643880248;NA;NA;NA;NA;NA;0,9410986223307;NA
"13";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"why";-1,13379833796585;-1,27253730358248;-0,665233284653466;-0,746635571741101;NA;NA;NA;NA;NA;0,913465603202687;NA
"took";-0,176557712860509;-0,703053625239203;-0,243566801258699;-0,969884123658391;NA;NA;NA;NA;NA;0,354096311302976;NA
"seven";1,14994557387607;-0,151935413458991;0,991384263208287;-0,130985658233875;NA;NA;NA;NA;NA;0,691909252614386;NA
"seen";-0,997462453856956;1,18905207542134;-0,64268525002188;0,766130321423394;NA;NA;NA;NA;NA;0,826381926439207;NA
"own";-0,176557712860509;-0,703053625239203;-0,243566801258699;-0,969884123658391;NA;NA;NA;NA;NA;0,354096311302976;NA
"likely";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"indicated";0,780682912244829;-0,133569946895922;0,985677167579414;-0,168643177486145;NA;NA;NA;NA;NA;0,471496239512947;NA
"having";1,35067538692727;-0,984708850835644;0,808052703134544;-0,589110201029447;NA;NA;NA;NA;NA;0,936577124108066;NA
"example";0,712514970190383;-1,36436463639783;0,462909425520818;-0,886405586491865;NA;NA;NA;NA;NA;0,782252793862126;NA
"does";1,14994557387607;-0,151935413458991;0,991384263208287;-0,130985658233875;NA;NA;NA;NA;NA;0,691909252614386;NA
"concerning";-0,327105072648909;-0,0784735472067131;-0,972408662888262;-0,233283930736478;NA;NA;NA;NA;NA;0,199318217429149;NA
"become";-1,0656303959114;-0,041742614080574;-0,999233668554407;-0,0391417376632815;NA;NA;NA;NA;NA;0,637911121263715;NA
"because";-0,176557712860509;-0,703053625239203;-0,243566801258699;-0,969884123658391;NA;NA;NA;NA;NA;0,354096311302976;NA
"across";1,73792353735017;0,435913731447359;0,96995404640797;0,243288199172926;NA;NA;NA;NA;NA;1,06075111445799;NA
"66";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"6";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"2017";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"2012";1,86120372031679;-0,680984222385895;0,939113729311314;-0,343606465915581;NA;NA;NA;NA;NA;1,16072806439807;NA
"2003";-0,327105072648909;-0,0784735472067131;-0,972408662888262;-0,233283930736478;NA;NA;NA;NA;NA;0,199318217429149;NA
"trying";-1,0656303959114;-0,041742614080574;-0,999233668554407;-0,0391417376632815;NA;NA;NA;NA;NA;0,637911121263715;NA
"together";-1,11107569061437;-0,862272407081847;-0,790005626403135;-0,613099592441057;NA;NA;NA;NA;NA;0,783428571939928;NA
"rather";-1,0656303959114;-0,041742614080574;-0,999233668554407;-0,0391417376632815;NA;NA;NA;NA;NA;0,637911121263715;NA
"ones";0,165245142859419;-0,102960835957473;0,848730129665816;-0,528826216253929;NA;NA;NA;NA;NA;0,110567531599063;NA
"moreover";0,256135732265347;1,53809875004507;0,164265415140228;0,986416176564845;NA;NA;NA;NA;NA;0,755108507755792;NA
"help";-1,0656303959114;-0,041742614080574;-0,999233668554407;-0,0391417376632815;NA;NA;NA;NA;NA;0,637911121263715;NA
"further";0,0743545534534909;-1,74402042196002;0,0425952981696036;-0,999092408425688;NA;NA;NA;NA;NA;0,839563265135127;NA
"done";0,165245142859419;-0,102960835957473;0,848730129665816;-0,528826216253929;NA;NA;NA;NA;NA;0,110567531599063;NA
"became";0,0743545534534909;-1,74402042196002;0,0425952981696036;-0,999092408425688;NA;NA;NA;NA;NA;0,839563265135127;NA
"b";0,780682912244829;-0,133569946895922;0,985677167579414;-0,168643177486145;NA;NA;NA;NA;NA;0,471496239512947;NA
"appropriate";-1,11107569061437;-0,862272407081847;-0,790005626403135;-0,613099592441057;NA;NA;NA;NA;NA;0,783428571939928;NA
"639";-1,0656303959114;-0,041742614080574;-0,999233668554407;-0,0391417376632815;NA;NA;NA;NA;NA;0,637911121263715;NA
"5";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"47";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"45";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"2022";-0,92929451180251;2,41984676492325;-0,358503236221123;0,933528483560615;NA;NA;NA;NA;NA;1,28932109165048;NA
"2021";0,165245142859419;-0,102960835957473;0,848730129665816;-0,528826216253929;NA;NA;NA;NA;NA;0,110567531599063;NA
"2013";0,780682912244829;-0,133569946895922;0,985677167579414;-0,168643177486145;NA;NA;NA;NA;NA;0,471496239512947;NA
"2004";-1,20196628002029;-2,50333199308439;-0,432838454199658;-0,901471504023311;NA;NA;NA;NA;NA;1,40191779971328;NA
"1998";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"11";0,712514970190383;-1,36436463639783;0,462909425520818;-0,886405586491865;NA;NA;NA;NA;NA;0,782252793862126;NA
"03";-1,0656303959114;-0,041742614080574;-0,999233668554407;-0,0391417376632815;NA;NA;NA;NA;NA;0,637911121263715;NA
"whereas";1,4415659763332;0,656350735166902;0,910106236490565;0,414374997195754;NA;NA;NA;NA;NA;0,918426537608066;NA
"very";0,165245142859419;-0,102960835957473;0,848730129665816;-0,528826216253929;NA;NA;NA;NA;NA;0,110567531599063;NA
"toward";-1,11107569061437;-0,862272407081847;-0,790005626403135;-0,613099592441057;NA;NA;NA;NA;NA;0,783428571939928;NA
"third";-1,11107569061437;-0,862272407081847;-0,790005626403135;-0,613099592441057;NA;NA;NA;NA;NA;0,783428571939928;NA
"must";0,165245142859419;-0,102960835957473;0,848730129665816;-0,528826216253929;NA;NA;NA;NA;NA;0,110567531599063;NA
"much";-1,20196628002029;-2,50333199308439;-0,432838454199658;-0,901471504023311;NA;NA;NA;NA;NA;1,40191779971328;NA
"little";1,4415659763332;0,656350735166902;0,910106236490565;0,414374997195754;NA;NA;NA;NA;NA;0,918426537608066;NA
"kept";-1,02018510120844;0,778787178920699;-0,794866743084881;0,606784031379892;NA;NA;NA;NA;NA;0,716067115620074;NA
"go";0,165245142859419;-0,102960835957473;0,848730129665816;-0,528826216253929;NA;NA;NA;NA;NA;0,110567531599063;NA
"come";0,165245142859419;-0,102960835957473;0,848730129665816;-0,528826216253929;NA;NA;NA;NA;NA;0,110567531599063;NA
"brief";0,256135732265347;1,53809875004507;0,164265415140228;0,986416176564845;NA;NA;NA;NA;NA;0,755108507755792;NA
"appear";1,35067538692727;-0,984708850835644;0,808052703134544;-0,589110201029447;NA;NA;NA;NA;NA;0,936577124108066;NA
"almost";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"711";1,35067538692727;-0,984708850835644;0,808052703134544;-0,589110201029447;NA;NA;NA;NA;NA;0,936577124108066;NA
"28";1,35067538692727;-0,984708850835644;0,808052703134544;-0,589110201029447;NA;NA;NA;NA;NA;0,936577124108066;NA
"2020";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"2019";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"2009";1,35067538692727;-0,984708850835644;0,808052703134544;-0,589110201029447;NA;NA;NA;NA;NA;0,936577124108066;NA
"1978";0,165245142859419;-0,102960835957473;0,848730129665816;-0,528826216253929;NA;NA;NA;NA;NA;0,110567531599063;NA
"18";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"17";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"16";2,62699622040106;-0,225397279711269;0,996339346345391;-0,0854862967032631;NA;NA;NA;NA;NA;1,5755329945347;NA
"12";0,0743545534534909;-1,74402042196002;0,0425952981696036;-0,999092408425688;NA;NA;NA;NA;NA;0,839563265135127;NA
"*vitorino_a";-0,92929451180251;2,41984676492325;-0,358503236221123;0,933528483560615;NA;NA;NA;NA;NA;1,28932109165048;NA
"*montanari_p";-0,92929451180251;2,41984676492325;-0,358503236221123;0,933528483560615;NA;NA;NA;NA;NA;1,28932109165048;NA
"*2014";-0,61456620381482;1,41684554675865;-0,397934387141702;0,917413877990822;NA;NA;NA;NA;NA;0,774025316012294;NA
"*da_rosa_c";-1,20196628002029;-2,50333199308439;-0,432838454199658;-0,901471504023311;NA;NA;NA;NA;NA;1,40191779971328;NA
"*de_souza_r";-1,20196628002029;-2,50333199308439;-0,432838454199658;-0,901471504023311;NA;NA;NA;NA;NA;1,40191779971328;NA
"*da_silva_c";-1,20196628002029;-2,50333199308439;-0,432838454199658;-0,901471504023311;NA;NA;NA;NA;NA;1,40191779971328;NA
"*2024";-0,158447796500547;-0,222735386980131;-0,579665158912208;-0,814854774510946;NA;NA;NA;NA;NA;0,143011804584877;NA
"*freitas_m";-1,20196628002029;-2,50333199308439;-0,432838454199658;-0,901471504023311;NA;NA;NA;NA;NA;1,40191779971328;NA
"*2020";-0,31060673185018;-0,14692067904589;-0,903972829257022;-0,427589901617256;NA;NA;NA;NA;NA;0,198812450150624;NA
"*vinuto_j";-1,13379833796585;-1,27253730358248;-0,665233284653466;-0,746635571741101;NA;NA;NA;NA;NA;0,913465603202687;NA
"*ramos_p";-1,0851069507841;-0,393398239652548;-0,94012302614111;-0,340835291188108;NA;NA;NA;NA;NA;0,676230792791023;NA
"*da_silva_m";-1,09289757273318;-0,534060489881338;-0,898463816400456;-0,439047572159473;NA;NA;NA;NA;NA;0,702502872987023;NA
"*2022";0,0142627026117538;-0,500706442164991;0,0284736095267254;-0,999594544583212;NA;NA;NA;NA;NA;0,240850321704929;NA
"*rodrigues_a";-1,02018510120844;0,778787178920699;-0,794866743084881;0,606784031379892;NA;NA;NA;NA;NA;0,716067115620074;NA
"*2021";-0,246635546811387;-0,198634333645262;-0,778822247611595;-0,627244694377899;NA;NA;NA;NA;NA;0,17576787616586;NA
"*ducatti_i";-1,20196628002029;-2,50333199308439;-0,432838454199658;-0,901471504023311;NA;NA;NA;NA;NA;1,40191779971328;NA
"*souza_t";-1,20196628002029;-2,50333199308439;-0,432838454199658;-0,901471504023311;NA;NA;NA;NA;NA;1,40191779971328;NA
